,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
162,0.09577696,0.58956057,0.013369973,0.032294743,0.23164614,0.0014470839,0.033230636,0.0026737668
163,0.10086573,0.5922093,0.017327547,0.013765869,0.20168759,0.027076239,0.045364145,0.0017035505
164,0.10922444,0.48298198,0.03475658,0.047086585,0.19935694,0.019972287,0.10052203,0.0060991296
165,0.14624101,0.5355753,0.016670085,0.03271078,0.20305845,0.0050595547,0.050250757,0.010434187
166,0.16067998,0.26742554,0.15239345,0.04972032,0.27625334,0.0015898877,0.0489242,0.043013323
167,0.1462776,0.08482749,0.20488702,0.03248145,0.41554302,0.0008713954,0.079381935,0.03573005
168,0.1504232,0.08161664,0.21391588,0.029791683,0.4284057,0.0011623105,0.048501126,0.046183426
169,0.16378948,0.06394884,0.2142099,0.025931481,0.43436593,0.00046980308,0.04912414,0.048160486
170,0.16201626,0.08545657,0.20515347,0.032246545,0.3556652,0.002736914,0.08068598,0.0760391
171,0.1516568,0.09155372,0.18458672,0.032047473,0.35184473,0.0019375623,0.08455363,0.10181936
172,0.16122606,0.079905644,0.19562481,0.033218514,0.41723058,0.000563878,0.063548096,0.048682433
173,0.16973005,0.10326721,0.18677182,0.024370797,0.40045506,0.00031083,0.074822426,0.04027184
174,0.17345917,0.14332655,0.14371401,0.026783021,0.38127124,0.000560365,0.08216467,0.04872089
175,0.19796188,0.42150742,0.041406203,0.020344816,0.23612973,0.0010465982,0.06285299,0.018750401
176,0.21047524,0.5253242,0.023232577,0.00821824,0.1658039,0.0003187504,0.054041397,0.012585721
177,0.20915833,0.5302394,0.02032822,0.00565943,0.17335154,0.00026030262,0.046107717,0.014895054
178,0.18757774,0.5890043,0.013867881,0.0054566697,0.17140505,0.0003821744,0.019444723,0.012861495
179,0.1312204,0.50114834,0.016918194,0.033830997,0.28016743,0.0010131442,0.023901066,0.01180043
180,0.11623809,0.6598785,0.010200199,0.013772158,0.1483345,0.0023027488,0.04865269,0.0006211581
181,0.08624835,0.5173021,0.04970106,0.06547245,0.19183333,0.040495202,0.04600255,0.0029449507
182,0.08908671,0.77603686,0.004964728,0.0075890007,0.073705524,0.011223583,0.037314538,7.903645e-05
183,0.00021663132,0.6281392,0.00041778848,0.03120611,0.007844932,0.33073795,0.001437085,3.42618e-07
184,0.0014603622,0.9866065,0.0001706911,0.0038669175,0.0037488057,0.003113652,0.0010329314,1.4617194e-07
185,0.008931467,0.9224204,0.00029432756,0.0008719417,0.055474974,0.0018720998,0.010132055,2.8410716e-06
186,0.0008044829,0.6128735,0.0004221518,0.09651335,0.28536496,2.3427927e-05,0.0039976407,4.648314e-07
187,0.048030265,0.6706171,0.010912801,0.10250032,0.14581123,0.006272003,0.015378769,0.00047756883
188,0.015185795,0.75924534,0.0005871251,0.017150536,0.19210933,0.00025940227,0.015434322,2.8188222e-05
